timestamp,Tf_in,Tf_out,m_flow,q_b
2020-10-09 20:00:00,13.402809545492346,13.402809545492346,0.0,0.0
2020-10-09 21:00:00,13.401172985388916,13.401172985388916,0.0,0.0
2020-10-09 22:00:00,13.399543604816575,13.399543604816575,0.0,0.0
2020-10-09 23:00:00,13.397921347495878,13.397921347495878,0.0,0.0
2020-10-10 00:00:00,13.396306157921867,13.396306157921867,0.0,0.0
2020-10-10 01:00:00,13.394697981347138,13.394697981347138,0.0,0.0
2020-10-10 02:00:00,13.393096763765227,13.393096763765227,0.0,0.0
2020-10-10 03:00:00,13.391502451894379,13.391502451894379,0.0,0.0
2020-10-10 04:00:00,13.389914993161653,13.389914993161653,0.0,0.0
2020-10-10 05:00:00,13.388334335687379,13.388334335687379,0.0,0.0
2020-10-10 06:00:00,13.386760428269957,13.386760428269957,0.0,0.0
2020-10-10 07:00:00,13.385193220370999,13.385193220370999,0.0,0.0
2020-10-10 08:00:00,13.383632662100808,13.383632662100808,0.0,0.0
2020-10-10 09:00:00,13.38207870420419,13.38207870420419,0.0,0.0
2020-10-10 10:00:00,13.3805312980466,13.3805312980466,0.0,0.0
2020-10-10 11:00:00,13.37899039560061,13.37899039560061,0.0,0.0
2020-10-10 12:00:00,13.3774559494327,13.3774559494327,0.0,0.0
2020-10-10 13:00:00,13.375927912690372,13.375927912690372,0.0,0.0
2020-10-10 14:00:00,13.374406239089565,13.374406239089565,0.0,0.0
2020-10-10 15:00:00,13.372890882902396,13.372890882902396,0.0,0.0
2020-10-10 16:00:00,13.371381798945194,13.371381798945194,0.0,0.0
2020-10-10 17:00:00,13.36987894256684,13.36987894256684,0.0,0.0
2020-10-10 18:00:00,13.368382269637394,13.368382269637394,0.0,0.0
2020-10-10 19:00:00,13.366891736537019,13.366891736537019,0.0,0.0
2020-10-10 20:00:00,13.365407300145197,13.365407300145197,0.0,0.0
2020-10-10 21:00:00,13.363928917830211,13.363928917830211,0.0,0.0
2020-10-10 22:00:00,13.362456547438914,13.362456547438914,0.0,0.0
2020-10-10 23:00:00,13.360990147286758,13.360990147286758,0.0,0.0
2020-10-11 00:00:00,13.359529676148107,13.359529676148107,0.0,0.0
2020-10-11 01:00:00,13.358075093246786,13.358075093246786,0.0,0.0
2020-10-11 02:00:00,13.356626358246913,13.356626358246913,0.0,0.0
2020-10-11 03:00:00,13.355183431243955,13.355183431243955,0.0,0.0
2020-10-11 04:00:00,13.353746272756046,13.353746272756046,0.0,0.0
2020-10-11 05:00:00,13.352314843715542,13.352314843715542,0.0,0.0
2020-10-11 06:00:00,13.350889105460807,13.350889105460807,0.0,0.0
2020-10-11 07:00:00,13.349469019728236,13.349469019728236,0.0,0.0
2020-10-11 08:00:00,13.3480545486445,13.3480545486445,0.0,0.0
2020-10-11 09:00:00,13.346645654718998,13.346645654718998,0.0,0.0
2020-10-11 10:00:00,13.345242300836553,13.345242300836553,0.0,0.0
2020-10-11 11:00:00,13.34384445025029,13.34384445025029,0.0,0.0
2020-10-11 12:00:00,13.342452066574735,13.342452066574735,0.0,0.0
2020-10-11 13:00:00,13.341065113779106,13.341065113779106,0.0,0.0
2020-10-11 14:00:00,13.339683556180804,13.339683556180804,0.0,0.0
2020-10-11 15:00:00,13.338307358439096,13.338307358439096,0.0,0.0
